timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785317179548,195,TR - Login-183,200,OK,Scenario - Login 3-26,text,true,,1621,400,5,20,https://api.demoblaze.com/entries,195,0,0
1785317179647,186,TR - Select Product-319,200,OK,Scenario - Place Order 4-1,text,true,,630,461,15,20,https://api.demoblaze.com/view,186,0,0
1785317159291,1205,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-1,,true,,8291,2918,15,20,null,1204,19338,116
1785317179628,290,TR - Select Product-317,200,OK,Scenario - Place Order 4-15,text,true,,449,499,15,20,https://api.demoblaze.com/view,290,0,0
1785317180048,64,TR - Select Product-314,200,OK,Scenario - Place Order 4-4,text,true,,512,465,15,20,https://www.demoblaze.com/config.json,64,0,0
1785317179899,214,TR - Select Product-319,200,OK,Scenario - Place Order 4-11,text,true,,818,461,15,20,https://api.demoblaze.com/view,213,0,0
1785317158104,1157,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-11,,true,,8509,2918,15,20,null,1150,20853,121
1785317180021,195,TR - Select Product-316,200,OK,Scenario - Place Order 4-9,text,true,,449,500,15,20,https://api.demoblaze.com/check,195,0,0
1785317180369,241,TR - Login-166,200,OK,Scenario - Login 3-30,text,true,,4964,515,5,20,https://www.demoblaze.com/index.html,240,0,0
1785317181207,183,TR - Select Product-314,200,OK,Scenario - Place Order 4-12,text,true,,645,465,15,20,https://www.demoblaze.com/config.json,182,0,0
1785317181248,181,TR - Select Category-296,200,OK,Scenario - Place Order 4-1,text,true,,449,500,15,20,https://api.demoblaze.com/bycat,181,0,0
1785317181494,173,TR - Select Product-317,200,OK,Scenario - Place Order 4-9,text,true,,449,499,15,20,https://api.demoblaze.com/view,173,0,0
1785317181406,340,TR - Select Category-296,200,OK,Scenario - Place Order 4-13,text,true,,449,500,15,20,https://api.demoblaze.com/bycat,340,0,125
1785317181531,215,TR - Select Product-316,200,OK,Scenario - Place Order 4-3,text,true,,449,500,15,20,https://api.demoblaze.com/check,215,0,0
1785317182000,64,TR - Login-181,200,OK,Scenario - Login 3-29,text,true,,467,458,5,20,https://www.demoblaze.com/config.json,64,0,0
1785317182049,64,TR - Login-181,200,OK,Scenario - Login 3-30,text,true,,636,458,5,20,https://www.demoblaze.com/config.json,63,0,0
1785317181942,203,TR - Login-183,200,OK,Scenario - Login 3-28,text,true,,1648,400,5,20,https://api.demoblaze.com/entries,198,0,0
1785317181955,203,TR - Select Category-297,200,OK,Scenario - Place Order 4-2,text,true,,1598,484,15,20,https://api.demoblaze.com/bycat,202,0,0
1785317173895,426,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-2,,true,,2047,984,15,20,null,425,7837,0
1785317182132,285,TR - Select Product-320,200,OK,Scenario - Place Order 4-7,text,true,,481,471,15,20,https://api.demoblaze.com/check,285,0,0
1785317182138,280,TR - Select Product-316,200,OK,Scenario - Place Order 4-10,text,true,,449,500,15,20,https://api.demoblaze.com/check,280,0,0
1785317182613,258,TR - Select Category-297,200,OK,Scenario - Place Order 4-1,text,true,,1388,484,15,20,https://api.demoblaze.com/bycat,258,0,0
1785317179834,439,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-1,,true,,1837,984,15,20,null,439,2598,0
1785317182864,214,TR - Select Category-297,200,OK,Scenario - Place Order 4-13,text,true,,1456,484,15,20,https://api.demoblaze.com/bycat,214,0,0
1785317176816,554,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-13,,true,,1905,984,15,20,null,554,5708,125
1785317183081,224,TR - Select Product-319,200,OK,Scenario - Place Order 4-6,text,true,,685,461,15,20,https://api.demoblaze.com/view,224,0,0
1785317160355,1132,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-6,,true,,8424,2918,15,20,null,1131,21818,126
1785317184029,184,TR - Select Category-296,200,OK,Scenario - Place Order 4-5,text,true,,449,500,15,20,https://api.demoblaze.com/bycat,184,0,0
1785317184051,180,TR - Select Product-320,200,OK,Scenario - Place Order 4-9,text,true,,551,471,15,20,https://api.demoblaze.com/check,180,0,0
1785317183937,370,TR - Select Product-300,200,OK,Scenario - Place Order 4-14,text,true,,5683,522,15,20,https://www.demoblaze.com/prod.html?idp_=11,369,0,123
1785317184518,246,TR - Select Product-317,200,OK,Scenario - Place Order 4-3,text,true,,449,499,15,20,https://api.demoblaze.com/view,246,0,0
1785317184714,175,TR - Select Product-316,200,OK,Scenario - Place Order 4-4,text,true,,449,500,15,20,https://api.demoblaze.com/check,175,0,0
1785317184759,187,TR - Select Category-296,200,OK,Scenario - Place Order 4-8,text,true,,449,500,15,20,https://api.demoblaze.com/bycat,187,0,0
1785317184777,183,TR - Select Product-300,200,OK,Scenario - Place Order 4-2,text,true,,5318,522,15,20,https://www.demoblaze.com/prod.html?idp_=11,182,0,0
1785317184791,188,TR - Login-184,200,OK,Scenario - Login 3-28,text,true,,696,471,5,20,https://api.demoblaze.com/check,187,0,0
1785317162524,1293,TC - Login,200,"Number of samples in transaction : 7, number of failing samples : 0",Scenario - Login 3-28,,true,,9601,3367,5,20,null,1284,21162,0
1785317184814,173,TR - Login-182,200,OK,Scenario - Login 3-27,text,true,,449,500,4,19,https://api.demoblaze.com/check,173,0,0
1785317185113,282,TR - Select Category-296,200,OK,Scenario - Place Order 4-11,text,true,,449,500,15,19,https://api.demoblaze.com/bycat,282,0,0
1785317185182,349,TR - Select Product-320,200,OK,Scenario - Place Order 4-15,text,true,,669,471,15,19,https://api.demoblaze.com/check,344,0,147
1785317185490,223,TR - Login-184,200,OK,Scenario - Login 3-26,text,true,,490,471,4,19,https://api.demoblaze.com/check,222,0,0
1785317156680,1318,TC - Login,200,"Number of samples in transaction : 7, number of failing samples : 0",Scenario - Login 3-26,,true,,9233,3367,4,19,null,1314,27715,0
1785317186093,246,TR - Select Product-300,200,OK,Scenario - Place Order 4-1,text,true,,5400,522,15,18,https://www.demoblaze.com/prod.html?idp_=11,246,0,0
1785317186441,186,TR - Select Category-296,200,OK,Scenario - Place Order 4-6,text,true,,449,500,15,18,https://api.demoblaze.com/bycat,186,0,0
1785317186509,307,TR - Select Product-316,200,OK,Scenario - Place Order 4-12,text,true,,453,500,15,18,https://api.demoblaze.com/check,307,0,124
1785317186721,186,TR - Select Category-297,200,OK,Scenario - Place Order 4-11,text,true,,1379,484,15,18,https://api.demoblaze.com/bycat,186,0,0
1785317180114,468,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-11,,true,,1828,984,15,18,null,468,6325,0
1785317186894,235,TR - Login-182,200,OK,Scenario - Login 3-29,text,true,,449,500,3,18,https://api.demoblaze.com/check,235,0,0
1785317187490,237,TR - Login-182,200,OK,Scenario - Login 3-30,text,true,,449,500,3,18,https://api.demoblaze.com/check,237,0,0
1785317187647,267,TR - Select Product-320,200,OK,Scenario - Place Order 4-3,text,true,,659,471,15,18,https://api.demoblaze.com/check,267,0,0
1785317187761,191,TR - Select Category-297,200,OK,Scenario - Place Order 4-8,text,true,,1607,484,15,18,https://api.demoblaze.com/bycat,190,0,0
1785317179590,378,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-8,,true,,2056,984,15,18,null,377,7984,0
1785317187893,192,TR - Select Product-319,200,OK,Scenario - Place Order 4-7,text,true,,604,461,15,18,https://api.demoblaze.com/view,192,0,0
1785317164027,1271,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-7,,true,,8031,2918,15,18,null,1238,22788,119
1785317187957,172,TR - Select Product-317,200,OK,Scenario - Place Order 4-10,text,true,,449,499,15,18,https://api.demoblaze.com/view,172,0,0
1785317188018,182,TR - Select Product-319,200,OK,Scenario - Place Order 4-15,text,true,,714,461,15,18,https://api.demoblaze.com/view,182,0,0
1785317161064,1247,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-15,,true,,8349,2918,15,18,null,1240,25890,147
1785317188121,264,TR - Login-183,200,OK,Scenario - Login 3-27,text,true,,1577,400,3,18,https://api.demoblaze.com/entries,264,0,0
1785317188337,376,TR - Select Product-300,200,OK,Scenario - Place Order 4-13,text,true,,5573,522,15,18,https://www.demoblaze.com/prod.html?idp_=11,375,0,171
1785317188476,295,TR - Select Product-300,200,OK,Scenario - Place Order 4-11,text,true,,5618,522,15,18,https://www.demoblaze.com/prod.html?idp_=11,292,0,119
1785317188935,169,TR - Select Product-317,200,OK,Scenario - Place Order 4-4,text,true,,449,499,15,18,https://api.demoblaze.com/view,169,0,0
1785317188985,189,TR - Select Product-319,200,OK,Scenario - Place Order 4-9,text,true,,683,461,15,18,https://api.demoblaze.com/view,189,0,0
1785317171760,988,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-9,,true,,7982,2918,15,18,null,986,16426,120
1785317189039,192,TR - Select Product-319,200,OK,Scenario - Place Order 4-3,text,true,,720,461,15,18,https://api.demoblaze.com/view,192,0,0
1785317171117,1278,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-3,,true,,8372,2918,15,18,null,1276,16836,0
1785317189135,175,TR - Select Product-317,200,OK,Scenario - Place Order 4-12,text,true,,449,499,15,18,https://api.demoblaze.com/view,175,0,0
1785317189374,206,TR - Select Category-297,200,OK,Scenario - Place Order 4-5,text,true,,1441,484,15,18,https://api.demoblaze.com/bycat,205,0,0
1785317178621,390,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-5,,true,,1890,984,15,18,null,389,10569,0
1785317189623,175,TR - Select Category-296,200,OK,Scenario - Place Order 4-15,text,true,,449,500,15,18,https://api.demoblaze.com/bycat,175,0,0
1785317189647,243,TR - Select Product-314,200,OK,Scenario - Place Order 4-14,text,true,,645,465,15,18,https://www.demoblaze.com/config.json,238,0,0
1785317190079,176,TR - Select Product-314,200,OK,Scenario - Place Order 4-1,text,true,,536,465,15,18,https://www.demoblaze.com/config.json,175,0,0
1785317190463,65,TR - Select Product-314,200,OK,Scenario - Place Order 4-2,text,true,,562,465,15,18,https://www.demoblaze.com/config.json,64,0,0
1785317190424,187,TR - Add to cart-322,200,OK,Scenario - Place Order 4-3,text,true,,449,504,15,18,https://api.demoblaze.com/addtocart,187,0,0
1785317190556,72,TR - Select Product-300,200,OK,Scenario - Place Order 4-8,text,true,,5557,522,15,18,https://www.demoblaze.com/prod.html?idp_=11,66,0,0
1785317190448,197,TR - Select Product-320,200,OK,Scenario - Place Order 4-10,text,true,,465,471,15,18,https://api.demoblaze.com/check,197,0,0
1785317191334,178,TR - Select Product-314,200,OK,Scenario - Place Order 4-11,text,true,,428,465,15,18,https://www.demoblaze.com/config.json,178,0,0
1785317192023,212,TR - Select Product-320,200,OK,Scenario - Place Order 4-12,text,true,,482,471,15,18,https://api.demoblaze.com/check,203,0,0
1785317192327,174,TR - Select Product-314,200,OK,Scenario - Place Order 4-13,text,true,,483,465,15,18,https://www.demoblaze.com/config.json,174,0,0
1785317192601,195,TR - Select Category-297,200,OK,Scenario - Place Order 4-6,text,true,,1441,484,15,18,https://api.demoblaze.com/bycat,195,0,0
1785317183305,381,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-6,,true,,1890,984,15,18,null,381,9109,0
1785317192674,185,TR - Login-184,200,OK,Scenario - Login 3-27,text,true,,574,471,3,18,https://api.demoblaze.com/check,185,0,0
1785317159599,1559,TC - Login,200,"Number of samples in transaction : 7, number of failing samples : 0",Scenario - Login 3-27,,true,,9332,3367,3,18,null,1553,31701,0
1785317192697,187,TR - Login-183,200,OK,Scenario - Login 3-29,text,true,,1518,400,2,17,https://api.demoblaze.com/entries,186,0,0
1785317192995,183,TR - Select Category-296,200,OK,Scenario - Place Order 4-9,text,true,,449,500,15,17,https://api.demoblaze.com/bycat,183,0,0
1785317193547,188,TR - Login-183,200,OK,Scenario - Login 3-30,text,true,,1675,400,2,17,https://api.demoblaze.com/entries,188,0,0
1785317193632,186,TR - Select Product-319,200,OK,Scenario - Place Order 4-12,text,true,,768,461,15,17,https://api.demoblaze.com/view,186,0,0
1785317173680,1251,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-12,,true,,8241,2918,15,17,null,1239,18886,245
1785317193925,173,TR - Select Product-316,200,OK,Scenario - Place Order 4-2,text,true,,449,500,15,17,https://api.demoblaze.com/check,173,0,0
1785317193982,171,TR - Select Category-296,200,OK,Scenario - Place Order 4-7,text,true,,449,500,15,17,https://api.demoblaze.com/bycat,171,0,0
1785317194262,203,TR - Login-184,200,OK,Scenario - Login 3-29,text,true,,485,471,2,17,https://api.demoblaze.com/check,203,0,0
1785317165651,1307,TC - Login,200,"Number of samples in transaction : 7, number of failing samples : 0",Scenario - Login 3-29,,true,,21443,3367,2,17,null,1304,27506,0
1785317194305,175,TR - Select Product-316,200,OK,Scenario - Place Order 4-13,text,true,,449,500,15,16,https://api.demoblaze.com/check,175,0,0
1785317194341,193,TR - Select Product-320,200,OK,Scenario - Place Order 4-4,text,true,,654,471,15,16,https://api.demoblaze.com/check,193,0,0
1785317195007,179,TR - Select Product-319,200,OK,Scenario - Place Order 4-10,text,true,,687,461,15,16,https://api.demoblaze.com/view,179,0,0
1785317170135,1304,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-10,,true,,7941,2918,15,16,null,1300,23747,115
1785317195039,183,TR - Select Product-316,200,OK,Scenario - Place Order 4-1,text,true,,449,500,15,16,https://api.demoblaze.com/check,183,0,0
1785317195186,174,TR - Select Product-316,200,OK,Scenario - Place Order 4-11,text,true,,449,500,15,16,https://api.demoblaze.com/check,174,0,0
1785317195346,189,TR - Select Category-297,200,OK,Scenario - Place Order 4-15,text,true,,1562,484,15,16,https://api.demoblaze.com/bycat,187,0,0
1785317188201,364,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-15,,true,,2011,984,15,16,null,362,6970,0
1785317195352,202,TR - Select Product-300,200,OK,Scenario - Place Order 4-5,text,true,,5328,522,15,16,https://www.demoblaze.com/prod.html?idp_=11,196,0,0
1785317195435,183,TR - Select Product-314,200,OK,Scenario - Place Order 4-8,text,true,,569,465,15,16,https://www.demoblaze.com/config.json,183,0,0
1785317195358,305,TR - Select Product-316,200,OK,Scenario - Place Order 4-14,text,true,,449,500,15,16,https://api.demoblaze.com/check,305,0,122
1785317195979,182,TR - Add to cart-323,200,OK,Scenario - Place Order 4-3,text,true,,600,560,15,16,https://api.demoblaze.com/addtocart,182,0,0
1785317189231,369,TC - Add To Cart,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-3,,true,,1049,1064,15,16,null,369,6560,0
1785317196119,200,TR - Select Category-297,200,OK,Scenario - Place Order 4-9,text,true,,1419,484,15,16,https://api.demoblaze.com/bycat,199,0,0
1785317189174,383,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-9,,true,,1868,984,15,16,null,382,6762,0
1785317196182,193,TR - Select Product-317,200,OK,Scenario - Place Order 4-13,text,true,,449,499,15,16,https://api.demoblaze.com/view,193,0,0
1785317196193,199,TR - Select Product-300,200,OK,Scenario - Place Order 4-6,text,true,,5295,522,15,16,https://www.demoblaze.com/prod.html?idp_=11,191,0,0
1785317197133,66,TR - Select Product-314,200,OK,Scenario - Place Order 4-5,text,true,,602,465,15,16,https://www.demoblaze.com/config.json,65,0,0
1785317197226,312,TR - Select Product-300,200,OK,Scenario - Place Order 4-15,text,true,,5455,522,15,16,https://www.demoblaze.com/prod.html?idp_=11,310,0,128
1785317197445,193,TR - Select Product-320,200,OK,Scenario - Place Order 4-13,text,true,,654,471,15,16,https://api.demoblaze.com/check,193,0,0
1785317197831,179,TR - Select Product-317,200,OK,Scenario - Place Order 4-2,text,true,,449,499,15,16,https://api.demoblaze.com/view,179,0,0
1785317197890,196,TR - Select Category-297,200,OK,Scenario - Place Order 4-7,text,true,,1534,484,15,16,https://api.demoblaze.com/bycat,196,0,0
1785317188086,367,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-7,,true,,1983,984,15,16,null,367,9634,0
1785317198307,181,TR - Login-184,200,OK,Scenario - Login 3-30,text,true,,604,471,1,16,https://api.demoblaze.com/check,180,0,0
1785317168548,1278,TC - Login,200,"Number of samples in transaction : 7, number of failing samples : 0",Scenario - Login 3-30,,true,,9459,3367,1,16,null,1275,28662,0
1785317199289,182,TR - Select Product-319,200,OK,Scenario - Place Order 4-4,text,true,,739,461,15,15,https://api.demoblaze.com/view,182,0,0
1785317174623,960,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-4,,true,,8223,2918,15,15,null,959,23888,0
1785317199301,180,TR - Select Product-316,200,OK,Scenario - Place Order 4-5,text,true,,449,500,15,15,https://api.demoblaze.com/check,180,0,0
1785317199576,182,TR - Select Category-296,200,OK,Scenario - Place Order 4-12,text,true,,449,500,15,15,https://api.demoblaze.com/bycat,182,0,0
1785317199624,179,TR - Select Product-317,200,OK,Scenario - Place Order 4-11,text,true,,449,499,15,15,https://api.demoblaze.com/view,179,0,0
1785317200047,179,TR - View Cart-324,200,OK,Scenario - Place Order 4-3,text,true,,5790,521,15,15,https://www.demoblaze.com/cart.html,178,0,0
1785317200133,184,TR - Select Category-296,200,OK,Scenario - Place Order 4-10,text,true,,449,500,15,15,https://api.demoblaze.com/bycat,184,0,0
1785317200746,173,TR - Select Product-317,200,OK,Scenario - Place Order 4-14,text,true,,449,499,15,15,https://api.demoblaze.com/view,173,0,0
1785317200817,188,TR - Select Product-317,200,OK,Scenario - Place Order 4-1,text,true,,449,499,15,15,https://api.demoblaze.com/view,188,0,0
1785317201263,184,TR - Select Product-317,200,OK,Scenario - Place Order 4-5,text,true,,449,499,15,15,https://api.demoblaze.com/view,184,0,0
1785317201299,198,TR - Select Product-316,200,OK,Scenario - Place Order 4-8,text,true,,449,500,15,15,https://api.demoblaze.com/check,198,0,0
1785317201491,191,TR - Select Product-319,200,OK,Scenario - Place Order 4-13,text,true,,632,461,15,15,https://api.demoblaze.com/view,191,0,0
1785317183079,1302,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-13,,true,,8240,2918,15,15,null,1301,17302,171
1785317201514,194,TR - Select Product-320,200,OK,Scenario - Place Order 4-2,text,true,,556,471,15,15,https://api.demoblaze.com/check,194,0,0
1785317201673,172,TR - Select Product-314,200,OK,Scenario - Place Order 4-6,text,true,,488,465,15,15,https://www.demoblaze.com/config.json,172,0,0
1785317201679,186,TR - Select Category-297,200,OK,Scenario - Place Order 4-12,text,true,,1596,484,15,15,https://api.demoblaze.com/bycat,183,0,0
1785317193818,368,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-12,,true,,2045,984,15,15,null,365,7680,0
1785317201958,192,TR - Select Product-300,200,OK,Scenario - Place Order 4-9,text,true,,5415,522,15,15,https://www.demoblaze.com/prod.html?idp_=11,192,0,0
1785317202476,189,TR - Select Product-320,200,OK,Scenario - Place Order 4-5,text,true,,680,471,15,15,https://api.demoblaze.com/check,189,0,0
1785317202599,181,TR - Select Product-320,200,OK,Scenario - Place Order 4-1,text,true,,531,471,15,15,https://api.demoblaze.com/check,181,0,0
1785317202883,182,TR - Add to cart-322,200,OK,Scenario - Place Order 4-4,text,true,,449,504,15,15,https://api.demoblaze.com/addtocart,182,0,0
1785317202881,192,TR - Select Product-319,200,OK,Scenario - Place Order 4-2,text,true,,766,461,15,15,https://api.demoblaze.com/view,192,0,0
1785317182158,986,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-2,,true,,8100,2918,15,15,null,984,19930,0
1785317203182,71,TR - Select Product-314,200,OK,Scenario - Place Order 4-15,text,true,,650,465,15,15,https://www.demoblaze.com/config.json,70,0,0
1785317203402,184,TR - Select Product-300,200,OK,Scenario - Place Order 4-7,text,true,,5472,522,15,15,https://www.demoblaze.com/prod.html?idp_=11,183,0,0
1785317203891,201,TR - Select Product-320,200,OK,Scenario - Place Order 4-11,text,true,,612,471,15,15,https://api.demoblaze.com/check,201,0,0
1785317204345,178,TR - Select Product-317,200,OK,Scenario - Place Order 4-8,text,true,,449,499,15,15,https://api.demoblaze.com/view,178,0,0
1785317204488,183,TR - Select Product-320,200,OK,Scenario - Place Order 4-14,text,true,,447,471,15,15,https://api.demoblaze.com/check,181,0,0
1785317204687,316,TR - Select Product-319,200,OK,Scenario - Place Order 4-1,text,true,,677,461,15,15,https://api.demoblaze.com/view,316,0,123
1785317182871,1290,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-1,,true,,8042,2918,15,15,null,1289,20842,123
1785317205043,71,TR - Select Product-300,200,OK,Scenario - Place Order 4-12,text,true,,5531,522,15,15,https://www.demoblaze.com/prod.html?idp_=11,65,0,0
1785317205167,64,TR - Select Product-314,200,OK,Scenario - Place Order 4-7,text,true,,655,465,15,15,https://www.demoblaze.com/config.json,64,0,0
1785317205382,66,TR - View Cart-339,200,OK,Scenario - Place Order 4-3,text,true,,616,457,15,15,https://www.demoblaze.com/config.json,66,0,0
1785317205693,179,TR - Select Category-296,200,OK,Scenario - Place Order 4-13,text,true,,449,500,15,15,https://api.demoblaze.com/bycat,179,0,0
1785317205848,199,TR - Select Category-297,200,OK,Scenario - Place Order 4-10,text,true,,1400,484,15,15,https://api.demoblaze.com/bycat,199,0,0
1785317195187,383,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-10,,true,,1849,984,15,15,null,383,10478,0
1785317205909,181,TR - Select Product-319,200,OK,Scenario - Place Order 4-11,text,true,,621,461,15,15,https://api.demoblaze.com/view,181,0,0
1785317186907,1208,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-11,,true,,8177,2918,15,15,null,1205,17976,119
1785317206673,175,TR - Select Product-316,200,OK,Scenario - Place Order 4-7,text,true,,449,500,15,15,https://api.demoblaze.com/check,175,0,0
1785317207064,178,TR - Select Product-314,200,OK,Scenario - Place Order 4-9,text,true,,580,465,15,15,https://www.demoblaze.com/config.json,177,0,0
1785317207130,179,TR - Select Product-316,200,OK,Scenario - Place Order 4-15,text,true,,449,500,15,15,https://api.demoblaze.com/check,179,0,0
1785317207236,191,TR - View Cart-340,200,OK,Scenario - Place Order 4-3,text,true,,449,500,15,15,https://api.demoblaze.com/check,191,0,0
1785317207276,183,TR - Add to cart-322,200,OK,Scenario - Place Order 4-11,text,true,,449,504,15,15,https://api.demoblaze.com/addtocart,183,0,0
1785317207427,208,TR - Select Product-319,200,OK,Scenario - Place Order 4-5,text,true,,668,461,15,15,https://api.demoblaze.com/view,208,0,0
1785317189580,1029,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-5,,true,,8176,2918,15,15,null,1022,17026,0
1785317207810,192,TR - Select Product-316,200,OK,Scenario - Place Order 4-6,text,true,,449,500,15,15,https://api.demoblaze.com/check,192,0,0
1785317207810,193,TR - Add to cart-323,200,OK,Scenario - Place Order 4-4,text,true,,662,560,15,15,https://api.demoblaze.com/addtocart,193,0,0
1785317199472,375,TC - Add To Cart,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-4,,true,,1111,1064,15,15,null,375,8156,0
1785317207773,292,TR - Add to cart-322,200,OK,Scenario - Place Order 4-2,text,true,,449,504,15,15,https://api.demoblaze.com/addtocart,292,0,121
1785317208690,181,TR - Select Product-320,200,OK,Scenario - Place Order 4-8,text,true,,471,471,15,15,https://api.demoblaze.com/check,181,0,0
1785317209047,171,TR - Select Product-317,200,OK,Scenario - Place Order 4-6,text,true,,449,499,15,15,https://api.demoblaze.com/view,171,0,0
1785317209109,187,TR - Add to cart-322,200,OK,Scenario - Place Order 4-1,text,true,,449,504,15,15,https://api.demoblaze.com/addtocart,187,0,0
1785317209363,210,TR - Select Product-300,200,OK,Scenario - Place Order 4-10,text,true,,5340,522,15,15,https://www.demoblaze.com/prod.html?idp_=11,205,0,0
1785317209607,181,TR - Select Product-319,200,OK,Scenario - Place Order 4-14,text,true,,834,461,15,15,https://api.demoblaze.com/view,180,0,0
1785317178092,1455,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-14,,true,,8507,2918,15,15,null,1446,30241,245
1785317209771,196,TR - Select Category-297,200,OK,Scenario - Place Order 4-13,text,true,,1434,484,15,15,https://api.demoblaze.com/bycat,196,0,0
1785317201683,375,TC - Select Category,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-13,,true,,1883,984,15,15,null,375,7909,0
1785317209789,203,TR - View Cart-324,200,OK,Scenario - Place Order 4-4,text,true,,5680,521,15,15,https://www.demoblaze.com/cart.html,195,0,0
1785317209820,173,TR - Select Product-317,200,OK,Scenario - Place Order 4-7,text,true,,449,499,15,15,https://api.demoblaze.com/view,173,0,0
1785317209925,170,TR - View Cart-341,200,OK,Scenario - Place Order 4-3,text,true,,449,503,15,15,https://api.demoblaze.com/viewcart,170,0,0
1785317209996,184,TR - Select Product-317,200,OK,Scenario - Place Order 4-15,text,true,,449,499,15,15,https://api.demoblaze.com/view,184,0,0
1785317210212,195,TR - Select Product-314,200,OK,Scenario - Place Order 4-12,text,true,,582,465,15,15,https://www.demoblaze.com/config.json,195,0,0
1785317211135,189,TR - Select Category-296,200,OK,Scenario - Place Order 4-14,text,true,,449,500,15,15,https://api.demoblaze.com/bycat,189,0,0
1785317211181,203,TR - Add to cart-323,200,OK,Scenario - Place Order 4-1,text,true,,630,560,15,15,https://api.demoblaze.com/addtocart,203,0,0
1785317205003,390,TC - Add To Cart,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-1,,true,,1079,1064,15,15,null,390,5991,0
1785317211194,197,TR - Select Product-320,200,OK,Scenario - Place Order 4-6,text,true,,645,471,15,15,https://api.demoblaze.com/check,197,0,0
1785317211417,183,TR - Add to cart-323,200,OK,Scenario - Place Order 4-2,text,true,,484,560,15,15,https://api.demoblaze.com/addtocart,183,0,0
1785317203074,475,TC - Add To Cart,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-2,,true,,933,1064,15,15,null,475,8051,121
1785317211444,196,TR - Select Product-319,200,OK,Scenario - Place Order 4-8,text,true,,671,461,15,15,https://api.demoblaze.com/view,194,0,0
1785317187952,1008,TC - Select Product,200,"Number of samples in transaction : 6, number of failing samples : 0",Scenario - Place Order 4-8,,true,,8166,2918,15,15,null,1000,22681,0
1785317211663,173,TR - Select Product-316,200,OK,Scenario - Place Order 4-9,text,true,,449,500,15,15,https://api.demoblaze.com/check,173,0,0
1785317211902,185,TR - Add to cart-322,200,OK,Scenario - Place Order 4-5,text,true,,449,504,15,15,https://api.demoblaze.com/addtocart,185,0,0
1785317212164,184,TR - Add to cart-323,200,OK,Scenario - Place Order 4-11,text,true,,667,560,15,15,https://api.demoblaze.com/addtocart,184,0,0
1785317206091,367,TC - Add To Cart,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Place Order 4-11,,true,,1116,1064,15,15,null,367,5890,0
1785317212767,207,TR - View Cart-342,200,OK,Scenario - Place Order 4-3,text,true,,679,471,15,15,https://api.demoblaze.com/check,207,0,0
